Date,Ticker,FinalScore,TechnicalScore,FundamentalScore,SentimentScore,MacroScore,DerivativesScore,Regime
2026-06-17 11:14:40.798453,MM,61.1,69,84,59.698065642657895,42,58,WEAK_BULL
2026-06-17 11:14:40.798453,EICHERMOT,55.5,60,68,71.64104694761349,35,56,WEAK_BULL
2026-06-17 11:14:40.798453,ADANIENT,60.6,80,46,48.222691407686064,28,81,WEAK_BULL
2026-06-17 11:14:40.798453,ADANIPORTS,59.8,68,57,32.86931047307739,28,84,WEAK_BULL
2026-06-17 11:14:40.798453,POWERGRID,52.3,37,63,40.65459347866824,38,53,WEAK_BULL
2026-06-17 11:14:40.798453,NTPC,55.5,49,57,51.07889701600929,33,73,WEAK_BULL
2026-06-17 11:14:40.798453,ONGC,60.4,71,69,44.317512210324956,38,80,WEAK_BULL
2026-06-17 11:14:40.798453,BPCL,61.7,72,70,47.15695584894651,38,89,WEAK_BULL
2026-06-17 11:14:40.798453,IOC,50.0,27,72,42.275695532395744,38,65,WEAK_BULL
2026-06-17 11:14:40.798453,COALINDIA,55.3,41,87,36.71459663363514,35,51,WEAK_BULL
2026-06-17 11:14:40.798453,ASIANPAINT,58.4,59,71,75.87753833352278,42,88,WEAK_BULL
2026-06-17 11:14:40.798453,BRITANNIA,51.7,70,69,61.35156428373021,42,57,WEAK_BULL
2026-06-17 11:14:40.798453,TATACONSUM,50.7,57,54,60.992154900271075,42,85,WEAK_BULL
2026-06-17 11:14:40.798453,NESTLEIND,49.4,40,67,61.56775378125354,35,46,WEAK_BULL
2026-06-17 11:14:40.798453,APOLLOHOSP,49.1,36,48,60.28150912426361,35,75,WEAK_BULL
2026-06-17 11:14:40.798453,DIVISLAB,52.4,60,61,62.345048514889,35,75,WEAK_BULL
2026-06-17 11:14:40.798453,DRREDDY,56.6,52,81,75.76752628675592,42,62,WEAK_BULL
2026-06-17 11:14:40.798453,HINDALCO,51.1,73,57,45.840320314496786,32,78,WEAK_BULL
2026-06-17 11:14:40.798453,INDUSINDBK,63.8,71,78,59.44660284316814,28,47,WEAK_BULL
2026-06-17 11:14:40.798453,GRASIM,48.4,69,43,44.60564027740996,35,76,WEAK_BULL
2026-06-17 11:14:40.798453,ULTRACEMCO,60.2,66,56,53.61085224895029,33,75,WEAK_BULL
2026-06-17 11:14:40.798453,SBILIFE,58.3,43,60,62.383272564580345,35,51,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,67.0,69,93,58.04874063719031,28,63,WEAK_BULL
2026-06-17 11:14:40.798453,RELIANCE,45.7,28,57,49.55432687333028,28,37,WEAK_BULL
2026-06-17 11:14:40.798453,TCS,59.3,57,71,48.703667976791124,32,55,WEAK_BULL
2026-06-17 11:14:40.798453,INFYS,66.6,73,77,56.86352022820322,45,76,WEAK_BULL
2026-06-17 11:14:40.798453,HDFCBANK,62.9,46,86,58.4700846278265,38,50,WEAK_BULL
2026-06-17 11:14:40.798453,ICICIBANK,67.2,64,85,80.31833745501889,28,77,WEAK_BULL
2026-06-17 11:14:40.798453,SBIN,62.9,62,72,59.19219661859676,25,56,WEAK_BULL
2026-06-17 11:14:40.798453,ITC,52.7,60,66,59.97516799855577,35,73,WEAK_BULL
2026-06-17 11:14:40.798453,HINDUNILVR,55.5,73,71,60.901863741678156,50,46,WEAK_BULL
2026-06-17 11:14:40.798453,TATAMOTORS,56.8,58,84,65.56709582213952,25,73,WEAK_BULL
2026-06-17 11:14:40.798453,MARUTI,57.6,70,64,60.02937996194616,42,85,WEAK_BULL
2026-06-17 11:14:40.798453,SUNPHARMA,55.1,49,77,60.976235276436384,43,60,WEAK_BULL
2026-06-17 11:14:40.798453,CIPLA,50.8,49,63,82.85731699751123,35,45,WEAK_BULL
2026-06-17 11:14:40.798453,TATASTEEL,52.1,68,61,49.883165492172765,25,88,WEAK_BULL
2026-06-17 11:14:40.798453,JSWSTEEL,49.1,73,53,28.682765960699342,32,80,WEAK_BULL
2026-06-17 11:14:40.798453,LT,50.4,32,41,51.77053415693195,25,84,WEAK_BULL
2026-06-17 11:14:40.798453,AXISBANK,64.0,70,76,76.90236255369459,28,80,WEAK_BULL
2026-06-17 11:14:40.798453,KOTAKBANK,62.7,70,67,60.05674225545534,35,68,WEAK_BULL
2026-06-17 11:14:40.798453,BHARTIARTL,55.5,44,57,41.27563270497953,38,60,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,64.7,73,67,77.58293713702722,32,81,WEAK_BULL
2026-06-17 11:14:40.798453,HCLTECH,66.4,73,78,54.11121386235368,35,82,WEAK_BULL
2026-06-17 11:14:40.798453,TECHM,59.0,71,64,57.138970454673846,28,76,WEAK_BULL
2026-06-17 11:14:40.798453,LTIM,61.8,62,67,54.604544612431965,25,80,WEAK_BULL
2026-06-17 11:14:40.798453,TITAN,49.9,45,64,60.046762721421075,25,43,WEAK_BULL
2026-06-17 11:14:40.798453,BAJFINANCE,63.5,67,75,67.26286017657652,28,50,WEAK_BULL
2026-06-17 11:14:40.798453,BAJAJFINSV,63.9,73,53,58.00931125096226,28,76,WEAK_BULL
2026-06-17 11:14:40.798453,BAJAJ_AUTO,60.3,72,82,76.43663881907358,42,58,WEAK_BULL
2026-06-17 11:14:40.798453,HEROMOTOCO,55.1,59,67,74.50424918296761,42,73,WEAK_BULL
2026-06-17 11:14:40.798453,MM,61.1,69,84,59.698065642657895,42,58,WEAK_BULL
2026-06-17 11:14:40.798453,EICHERMOT,55.5,60,68,71.64104694761349,35,56,WEAK_BULL
2026-06-17 11:14:40.798453,ADANIENT,60.6,80,46,48.222691407686064,28,81,WEAK_BULL
2026-06-17 11:14:40.798453,ADANIPORTS,59.8,68,57,32.86931047307739,28,84,WEAK_BULL
2026-06-17 11:14:40.798453,POWERGRID,52.3,37,63,40.65459347866824,38,53,WEAK_BULL
2026-06-17 11:14:40.798453,NTPC,55.5,49,57,51.07889701600929,33,73,WEAK_BULL
2026-06-17 11:14:40.798453,ONGC,60.4,71,69,44.317512210324956,38,80,WEAK_BULL
2026-06-17 11:14:40.798453,BPCL,61.7,72,70,47.15695584894651,38,89,WEAK_BULL
2026-06-17 11:14:40.798453,IOC,50.0,27,72,42.275695532395744,38,65,WEAK_BULL
2026-06-17 11:14:40.798453,COALINDIA,55.3,41,87,36.71459663363514,35,51,WEAK_BULL
2026-06-17 11:14:40.798453,ASIANPAINT,58.4,59,71,75.87753833352278,42,88,WEAK_BULL
2026-06-17 11:14:40.798453,BRITANNIA,51.7,70,69,61.35156428373021,42,57,WEAK_BULL
2026-06-17 11:14:40.798453,TATACONSUM,50.7,57,54,60.992154900271075,42,85,WEAK_BULL
2026-06-17 11:14:40.798453,NESTLEIND,49.4,40,67,61.56775378125354,35,46,WEAK_BULL
2026-06-17 11:14:40.798453,APOLLOHOSP,49.1,36,48,60.28150912426361,35,75,WEAK_BULL
2026-06-17 11:14:40.798453,DIVISLAB,52.4,60,61,62.345048514889,35,75,WEAK_BULL
2026-06-17 11:14:40.798453,DRREDDY,56.6,52,81,75.76752628675592,42,62,WEAK_BULL
2026-06-17 11:14:40.798453,HINDALCO,51.1,73,57,45.840320314496786,32,78,WEAK_BULL
2026-06-17 11:14:40.798453,INDUSINDBK,63.8,71,78,59.44660284316814,28,47,WEAK_BULL
2026-06-17 11:14:40.798453,GRASIM,48.4,69,43,44.60564027740996,35,76,WEAK_BULL
2026-06-17 11:14:40.798453,ULTRACEMCO,60.2,66,56,53.61085224895029,33,75,WEAK_BULL
2026-06-17 11:14:40.798453,SBILIFE,58.3,43,60,62.383272564580345,35,51,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,67.0,69,93,58.04874063719031,28,63,WEAK_BULL
2026-06-17 11:14:40.798453,RELIANCE,45.7,28,57,49.55432687333028,28,37,WEAK_BULL
2026-06-17 11:14:40.798453,RELIANCE,45.7,28,57,49.55432687333028,28,37,WEAK_BULL
2026-06-17 11:14:40.798453,RELIANCE,45.7,28,57,49.55432687333028,28,37,WEAK_BULL
2026-06-17 11:14:40.798453,RELIANCE,45.7,28,57,49.55432687333028,28,37,WEAK_BULL
2026-06-17 11:14:40.798453,RELIANCE,45.7,28,57,49.55432687333028,28,37,WEAK_BULL
2026-06-17 11:14:40.798453,RELIANCE,45.7,28,57,49.55432687333028,28,37,WEAK_BULL
2026-06-17 11:14:40.798453,RELIANCE,45.7,28,57,49.55432687333028,28,37,WEAK_BULL
2026-06-17 11:14:40.798453,RELIANCE,45.7,28,57,49.55432687333028,28,37,WEAK_BULL
2026-06-17 11:14:40.798453,RELIANCE,45.7,28,57,49.55432687333028,28,37,WEAK_BULL
2026-06-17 11:14:40.798453,ICICIBANK,55.6,30,85,80.31833745501889,25,40,WEAK_BULL
2026-06-17 11:14:40.798453,RELIANCE,45.7,28,57,49.55432687333028,28,37,WEAK_BULL
2026-06-17 11:14:40.798453,ICICIBANK,55.6,30,85,80.31833745501889,25,40,WEAK_BULL
2026-06-17 11:14:40.798453,ICICIBANK,55.6,30,85,80.31833745501889,25,40,WEAK_BULL
2026-06-17 11:14:40.798453,RELIANCE,45.7,28,57,49.55432687333028,28,37,WEAK_BULL
2026-06-17 11:14:40.798453,TCS,59.3,57,71,48.703667976791124,32,55,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,67.0,69,93,58.04874063719031,28,63,WEAK_BULL
2026-06-17 11:14:40.798453,INFYS,66.6,73,77,56.86352022820322,45,76,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.2,29,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,HDFCBANK,62.9,46,86,58.4700846278265,38,50,WEAK_BULL
2026-06-17 11:14:40.798453,SBIN,62.9,62,72,59.19219661859676,25,56,WEAK_BULL
2026-06-17 11:14:40.798453,ITC,52.7,60,66,59.97516799855577,35,73,WEAK_BULL
2026-06-17 11:14:40.798453,HINDUNILVR,55.5,73,71,60.901863741678156,50,46,WEAK_BULL
2026-06-17 11:14:40.798453,TATAMOTORS,56.8,58,84,65.56709582213952,25,73,WEAK_BULL
2026-06-17 11:14:40.798453,MARUTI,57.6,70,64,60.02937996194616,42,85,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.2,29,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,SUNPHARMA,55.1,49,77,60.976235276436384,43,60,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.2,29,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,CIPLA,50.8,49,63,82.85731699751123,35,45,WEAK_BULL
2026-06-17 11:14:40.798453,TATASTEEL,52.1,68,61,49.883165492172765,25,88,WEAK_BULL
2026-06-17 11:14:40.798453,JSWSTEEL,49.1,73,53,28.682765960699342,32,80,WEAK_BULL
2026-06-17 11:14:40.798453,LT,50.4,32,41,51.77053415693195,25,84,WEAK_BULL
2026-06-17 11:14:40.798453,AXISBANK,64.0,70,76,76.90236255369459,28,80,WEAK_BULL
2026-06-17 11:14:40.798453,KOTAKBANK,62.7,70,67,60.05674225545534,35,68,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.2,29,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,BHARTIARTL,55.5,44,57,41.27563270497953,38,60,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,64.7,73,67,77.58293713702722,32,81,WEAK_BULL
2026-06-17 11:14:40.798453,HCLTECH,66.4,73,78,54.11121386235368,35,82,WEAK_BULL
2026-06-17 11:14:40.798453,TECHM,59.0,71,64,57.138970454673846,28,76,WEAK_BULL
2026-06-17 11:14:40.798453,LTIM,61.8,62,67,54.604544612431965,25,80,WEAK_BULL
2026-06-17 11:14:40.798453,TITAN,49.9,45,64,60.046762721421075,25,43,WEAK_BULL
2026-06-17 11:14:40.798453,BAJFINANCE,63.5,67,75,67.26286017657652,28,50,WEAK_BULL
2026-06-17 11:14:40.798453,BAJAJFINSV,63.9,73,53,58.00931125096226,28,76,WEAK_BULL
2026-06-17 11:14:40.798453,BAJAJ_AUTO,60.3,72,82,76.43663881907358,42,58,WEAK_BULL
2026-06-17 11:14:40.798453,HEROMOTOCO,55.1,59,67,74.50424918296761,42,73,WEAK_BULL
2026-06-17 11:14:40.798453,MM,61.1,69,84,59.698065642657895,42,58,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.2,29,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,EICHERMOT,55.5,60,68,71.64104694761349,35,56,WEAK_BULL
2026-06-17 11:14:40.798453,ADANIENT,60.6,80,46,48.222691407686064,28,81,WEAK_BULL
2026-06-17 11:14:40.798453,ADANIPORTS,59.8,68,57,32.86931047307739,28,84,WEAK_BULL
2026-06-17 11:14:40.798453,POWERGRID,52.3,37,63,40.65459347866824,38,53,WEAK_BULL
2026-06-17 11:14:40.798453,NTPC,55.5,49,57,51.07889701600929,33,73,WEAK_BULL
2026-06-17 11:14:40.798453,ONGC,60.4,71,69,44.317512210324956,38,80,WEAK_BULL
2026-06-17 11:14:40.798453,BPCL,61.7,72,70,47.15695584894651,38,89,WEAK_BULL
2026-06-17 11:14:40.798453,IOC,50.0,27,72,42.275695532395744,38,65,WEAK_BULL
2026-06-17 11:14:40.798453,COALINDIA,55.3,41,87,36.71459663363514,35,51,WEAK_BULL
2026-06-17 11:14:40.798453,ASIANPAINT,58.4,59,71,75.87753833352278,42,88,WEAK_BULL
2026-06-17 11:14:40.798453,BRITANNIA,51.7,70,69,61.35156428373021,42,57,WEAK_BULL
2026-06-17 11:14:40.798453,TATACONSUM,50.7,57,54,60.992154900271075,42,85,WEAK_BULL
2026-06-17 11:14:40.798453,NESTLEIND,49.4,40,67,61.56775378125354,35,46,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.2,29,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,APOLLOHOSP,49.1,36,48,60.28150912426361,35,75,WEAK_BULL
2026-06-17 11:14:40.798453,DIVISLAB,52.4,60,61,62.345048514889,35,75,WEAK_BULL
2026-06-17 11:14:40.798453,DRREDDY,56.6,52,81,75.76752628675592,42,62,WEAK_BULL
2026-06-17 11:14:40.798453,HINDALCO,51.1,73,57,45.840320314496786,32,78,WEAK_BULL
2026-06-17 11:14:40.798453,INDUSINDBK,63.8,71,78,59.44660284316814,28,47,WEAK_BULL
2026-06-17 11:14:40.798453,GRASIM,48.4,69,43,44.60564027740996,35,76,WEAK_BULL
2026-06-17 11:14:40.798453,ULTRACEMCO,60.2,66,56,53.61085224895029,33,75,WEAK_BULL
2026-06-17 11:14:40.798453,SBILIFE,58.3,43,60,62.383272564580345,35,51,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.2,29,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.2,29,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.2,29,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.2,29,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.2,29,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,RELIANCE,45.7,28,57,49.55432687333028,28,37,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.2,29,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,INFYS,66.6,73,77,56.86352022820322,45,76,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.2,29,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,RELIANCE,45.7,28,57,49.55432687333028,28,37,WEAK_BULL
2026-06-17 11:14:40.798453,RELIANCE,45.7,28,57,49.55432687333028,28,37,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,INFYS,52.1,33,77,56.86352022820322,25,39,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,ICICIBANK,55.6,30,85,80.31833745501889,25,40,WEAK_BULL
2026-06-17 11:14:40.798453,INFYS,52.1,33,77,56.86352022820322,25,39,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,INFYS,52.1,33,77,56.86352022820322,25,39,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,INFYS,52.1,33,77,56.86352022820322,25,39,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,INFYS,52.1,33,77,56.86352022820322,25,39,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,INFYS,52.1,33,77,56.86352022820322,25,39,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,INFYS,52.1,33,77,56.86352022820322,25,39,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,HCLTECH,52.8,35,78,54.11121386235368,20,45,WEAK_BULL
2026-06-17 11:14:40.798453,HCLTECH,52.8,35,78,54.11121386235368,20,45,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,RELIANCE,45.7,28,57,49.55432687333028,28,37,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,TCS,59.3,57,71,48.703667976791124,32,55,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,INFYS,52.1,33,77,56.86352022820322,25,39,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,HDFCBANK,62.9,46,86,58.4700846278265,38,50,WEAK_BULL
2026-06-17 11:14:40.798453,SBIN,62.9,62,72,59.19219661859676,25,56,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,ITC,52.7,60,66,59.97516799855577,35,73,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,HINDUNILVR,55.5,73,71,60.901863741678156,50,46,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,TATAMOTORS,56.8,58,84,65.56709582213952,25,73,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,MARUTI,57.6,70,64,60.02937996194616,42,85,WEAK_BULL
2026-06-17 11:14:40.798453,SUNPHARMA,55.1,49,77,60.976235276436384,43,60,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,CIPLA,50.8,49,63,82.85731699751123,35,45,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,TATASTEEL,52.1,68,61,49.883165492172765,25,88,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,JSWSTEEL,49.1,73,53,28.682765960699342,32,80,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,LT,50.4,32,41,51.77053415693195,25,84,WEAK_BULL
2026-06-17 11:14:40.798453,AXISBANK,64.0,70,76,76.90236255369459,28,80,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,KOTAKBANK,62.7,70,67,60.05674225545534,35,68,WEAK_BULL
2026-06-17 11:14:40.798453,BHARTIARTL,55.5,44,57,41.27563270497953,38,60,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,TECHM,59.0,71,64,57.138970454673846,28,76,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,LTIM,61.8,62,67,54.604544612431965,25,80,WEAK_BULL
2026-06-17 11:14:40.798453,TITAN,49.9,45,64,60.046762721421075,25,43,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,BAJFINANCE,63.5,67,75,67.26286017657652,28,50,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,BAJAJFINSV,63.9,73,53,58.00931125096226,28,76,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,BAJAJ_AUTO,60.3,72,82,76.43663881907358,42,58,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,HEROMOTOCO,55.1,59,67,74.50424918296761,42,73,WEAK_BULL
2026-06-17 11:14:40.798453,MM,61.1,69,84,59.698065642657895,42,58,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,EICHERMOT,55.5,60,68,71.64104694761349,35,56,WEAK_BULL
2026-06-17 11:14:40.798453,ADANIENT,60.6,80,46,48.222691407686064,28,81,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,ADANIPORTS,59.8,68,57,32.86931047307739,28,84,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,POWERGRID,52.3,37,63,40.65459347866824,38,53,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,NTPC,55.5,49,57,51.07889701600929,33,73,WEAK_BULL
2026-06-17 11:14:40.798453,ONGC,60.4,71,69,44.317512210324956,38,80,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,BPCL,61.7,72,70,47.15695584894651,38,89,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,IOC,50.0,27,72,42.275695532395744,38,65,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,COALINDIA,55.3,41,87,36.71459663363514,35,51,WEAK_BULL
2026-06-17 11:14:40.798453,ASIANPAINT,58.4,59,71,75.87753833352278,42,88,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,BRITANNIA,51.7,70,69,61.35156428373021,42,57,WEAK_BULL
2026-06-17 11:14:40.798453,TATACONSUM,50.7,57,54,60.992154900271075,42,85,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,NESTLEIND,49.4,40,67,61.56775378125354,35,46,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,APOLLOHOSP,49.1,36,48,60.28150912426361,35,75,WEAK_BULL
2026-06-17 11:14:40.798453,DIVISLAB,52.4,60,61,62.345048514889,35,75,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,DRREDDY,56.6,52,81,75.76752628675592,42,62,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,HINDALCO,51.1,73,57,45.840320314496786,32,78,WEAK_BULL
2026-06-17 11:14:40.798453,INDUSINDBK,63.8,71,78,59.44660284316814,28,47,WEAK_BULL
2026-06-17 11:14:40.798453,WIPRO,51.9,34,67,77.58293713702722,25,44,WEAK_BULL
2026-06-17 11:14:40.798453,GRASIM,48.4,69,43,44.60564027740996,35,76,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,ULTRACEMCO,60.2,66,56,53.61085224895029,33,75,WEAK_BULL
2026-06-17 11:14:40.798453,SBILIFE,58.3,43,60,62.383272564580345,35,51,WEAK_BULL
2026-06-17 11:14:40.798453,MM,53.8,35,84,59.698065642657895,20,61,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,MM,53.8,35,84,59.698065642657895,20,61,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,MM,53.8,35,84,59.698065642657895,20,61,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,MM,53.8,35,84,59.698065642657895,20,61,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,MM,53.8,35,84,59.698065642657895,20,61,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,MM,53.8,35,84,59.698065642657895,20,61,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
2026-06-17 11:14:40.798453,MM,53.8,35,84,59.698065642657895,20,61,WEAK_BULL
2026-06-17 11:14:40.798453,SHRIRAMFIN,56.8,33,93,58.04874063719031,25,46,WEAK_BULL
